,id,title,price,num_rooms,total_area,latitude,longitude,extras,Typology,Extra_Rooms,Extra_Rooms_Flag,N_Rooms,Total_N_Rooms,Price,Area_m2,N_Extras,Extras_Flag,Latitude,Longitude,Com elevador,Com garagem,De luxo,Rés do chão,Último andar,Vista para mar,Piscina,Ajuda,Alcântara,Alvalade,Areeiro,Arroios,Avenidas Novas,Beato,Belém,Benfica,Campo de Ourique,Campolide,Carnide,Estrela,Lumiar,Marvila,Misericórdia,Olivais,Parque das Nações,Penha de França,Santa Clara,Santa Maria Maior,Santo António,São Domingos de Benfica,São Vicente,Apartamento,Casa,Duplex,Flat,Loft,Moradia,Palacete,Penthouse,Quinta,stations_within_1.5km,cultural_fac_within_1.5km,edu_within_1.5km
437,437,"Apartamento T2 em Calçada de Santo André, São Vicente, Lisboa",505.000 €,2 quartos,Área bruta 59 m²,"38,715598","-9,132099", ,T2,0,0,2,2,505000,59,0,0,38.715598,-9.132099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10.0,75.0,27.0
443,443,"Apartamento T1 em Travessa da Palmeira, Misericórdia, Lisboa",580.000 €,1 quarto,Área bruta 53 m²,"38,7141","-9,15037",Com elevador,T1,0,0,1,1,580000,53,1,1,38.7141,-9.15037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,103.0,35.0
448,448,"Apartamento T3 em Parque das Nações, Lisboa",878.000 €,3 quartos,Área bruta 153 m²,"38,767822","-9,097943", ,T3,0,0,3,3,878000,153,0,0,38.767822,-9.097943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,6.0,12.0
451,451,"Apartamento T2 em Avenidas Novas, Lisboa",835.000 €,2 quartos,Área bruta 125 m²,"38,7280137","-9,14513", ,T2,0,0,2,2,835000,125,0,0,38.7280137,-9.14513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,79.0,34.0
457,457,"Apartamento T3 em Penha de França, Lisboa",570.000 €,3 quartos,Área bruta 118 m²,"38,7335649975","-9,1304755211",Rés do chão,T3,0,0,3,3,570000,118,1,1,38.7335649975,-9.1304755211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,28.0,28.0
460,460,"Apartamento T2 em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 118 m²,"38,7094416","-9,1599073","Rés do chão, Com elevador",T2,0,0,2,2,1180000,118,2,1,38.7094416,-9.1599073,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,60.0,27.0
461,461,"Apartamento T1 na Rua Francisco Pedro Curado, Penha de França, Lisboa",299.000 €,1 quarto,Área bruta 103 m²,"38,72737","-9,12606","Com elevador, Com garagem",T1,0,0,1,1,299000,103,2,1,38.72737,-9.12606,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,25.0,30.0
462,462,"Apartamento T2 em Benfica, Lisboa",200.000 €,2 quartos,Área bruta 53 m²,"38,7463655","-9,2058271",Rés do chão,T2,0,0,2,2,200000,53,1,1,38.7463655,-9.2058271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,14.0
464,464,"Apartamento T3 em Parque das Nações, Lisboa",2.300.000 €,3 quartos,Área bruta 172 m²,"38,7616513568","-9,098379508","De luxo, Com elevador, Com garagem",T3,0,0,3,3,2300000,172,3,1,38.7616513568,-9.098379508,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,11.0
465,465,"Apartamento T2 na Rua do Vale de Santo António, Penha de França, Lisboa",299.900 €,2 quartos,Área bruta 66 m²,"38,72655","-9,126289",Rés do chão,T2,0,0,2,2,299900,66,1,1,38.72655,-9.126289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,26.0,31.0
470,470,"Apartamento T2 em Estrela, Lisboa",745.000 €,2 quartos,Área bruta 121 m²,"38,709107","-9,166792","Piscina, Com elevador, Com garagem",T2,0,0,2,2,745000,121,3,1,38.709107,-9.166792,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,42.0,27.0
481,481,"Apartamento T3 em Santa Maria Maior, Lisboa",550.000 €,3 quartos,Área bruta 67 m²,"38,7109855706","-9,1367679834", ,T3,0,0,3,3,550000,67,0,0,38.7109855706,-9.1367679834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,84.0,24.0
488,488,"Apartamento T2 na Rua Aviador Plácido de Abreu, Campolide, Lisboa",850.000 €,2 quartos,Área bruta 101 m²,"38,7254380628","-9,1610713632", ,T2,0,0,2,2,850000,101,0,0,38.7254380628,-9.1610713632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,52.0,26.0
491,491,"Apartamento T4 em Alcântara, Lisboa",2.450.000 €,4 quartos,Área bruta 282 m²,"38,7022222","-9,1757009","De luxo, Piscina, Com elevador, Com garagem",T4,0,0,4,4,2450000,282,4,1,38.7022222,-9.1757009,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,21.0,20.0
492,492,"Apartamento T1 em Estrela, Lisboa",168.000 €,1 quarto,Área bruta 38 m²,"38,708004","-9,158073", ,T1,0,0,1,1,168000,38,0,0,38.708004,-9.158073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,67.0,25.0
493,493,"Apartamento T2 na Avenida Dom João II, Parque das Nações, Lisboa",650.000 €,2 quartos,Área bruta 118 m²,"38,77093","-9,09819","Com elevador, Com garagem",T2,0,0,2,2,650000,118,2,1,38.77093,-9.09819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,9.0
494,494,"Apartamento T3 em São Vicente, Lisboa",238.000 €,3 quartos,Área bruta 52 m²,"38,7172729","-9,1276921", ,T3,0,0,3,3,238000,52,0,0,38.7172729,-9.1276921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.0,56.0,29.0
495,495,"Loft T1 em Misericórdia, Lisboa",830.000 €,1 quarto,Área bruta 143 m²,"38,7108727","-9,147001",Com garagem,T1,0,0,1,1,830000,143,1,1,38.7108727,-9.147001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,105.0,29.0
496,496,"Apartamento T2 em Campolide, Lisboa",1.285.000 €,2 quartos,Área bruta 172 m²,"38,7383455","-9,1686254","Com elevador, Com garagem",T2,0,0,2,2,1285000,172,2,1,38.7383455,-9.1686254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,21.0,26.0
497,497,"Apartamento T3 na Avenida de Madrid, Areeiro, Lisboa",885.000 €,3 quartos,Área bruta 145 m²,"38,7435997","-9,1348541","Com elevador, Com garagem",T3,0,0,3,3,885000,145,2,1,38.7435997,-9.1348541,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,29.0,31.0
498,498,"Apartamento T2 em Largo do Terreiro do Trigo, Santa Maria Maior, Lisboa",710.000 €,2 quartos,Área bruta 122 m²,"38,71433","-9,13237",Com elevador,T2,0,0,2,2,710000,122,1,1,38.71433,-9.13237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,73.0,25.0
499,499,"Apartamento T1 em São Vicente, Lisboa",280.000 €,1 quarto,Área bruta 50 m²,"38,7206496","-9,1243871", ,T1,0,0,1,1,280000,50,0,0,38.7206496,-9.1243871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,45.0,23.0
500,500,"Apartamento T2 em Ajuda, Lisboa",474.000 €,2 quartos,Área bruta 137 m²,"38,7097","-9,19395","Rés do chão, Com elevador, Com garagem",T2,0,0,2,2,474000,137,3,1,38.7097,-9.19395,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.0,26.0
501,501,"Apartamento T4 em Penha de França, Lisboa",475.000 €,4 quartos,Área bruta 105 m²,"38,7318763","-9,1269799", ,T4,0,0,4,4,475000,105,0,0,38.7318763,-9.1269799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,18.0,26.0
502,502,"Apartamento T3 em Penha de França, Lisboa",399.000 €,3 quartos,Área bruta 95 m²,"38,7298766","-9,1300448", ,T3,0,0,3,3,399000,95,0,0,38.7298766,-9.1300448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,29.0,31.0
504,504,"Apartamento T3 em Lumiar, Lisboa",615.000 €,3 quartos,Área bruta 135 m²,"38,7675904792","-9,1645563042", ,T3,0,0,3,3,615000,135,0,0,38.7675904792,-9.1645563042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,16.0,31.0
506,506,"Apartamento T2 em São Vicente, Lisboa",450.000 €,2 quartos,Área bruta 76 m²,"38,7176844","-9,125231",Com elevador,T2,0,0,2,2,450000,76,1,1,38.7176844,-9.125231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,49.0,23.0
507,507,"Apartamento T2 em Santa Maria Maior, Lisboa",2.000.000 €,2 quartos,Área bruta 255 m²,"38,7079","-9,14076","De luxo, Com elevador",T2,0,0,2,2,2000000,255,2,1,38.7079,-9.14076,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.0,90.0,21.0
509,509,"Apartamento T2 em Calçada da Picheleira, Beato, Lisboa",185.000 €,2 quartos,Área bruta 46 m²,"38,7388284","-9,1197415", ,T2,0,0,2,2,185000,46,0,0,38.7388284,-9.1197415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,8.0,15.0
510,510,"Apartamento T1 em Santa Maria Maior, Lisboa",179.900 €,1 quarto,Área bruta 43 m²,"38,7156090324","-9,1326705219", ,T1,0,0,1,1,179900,43,0,0,38.7156090324,-9.1326705219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,77.0,29.0
511,511,"Apartamento T2 em São Vicente, Lisboa",315.000 €,2 quartos,Área bruta 50 m²,"38,7206496","-9,1243871", ,T2,0,0,2,2,315000,50,0,0,38.7206496,-9.1243871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,45.0,23.0
512,512,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",1.975.000 €,4 quartos,Área bruta 269 m²,"38,71051","-9,20843", ,T4,0,0,4,4,1975000,269,0,0,38.71051,-9.20843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,22.0,18.0
513,513,"Apartamento T4 em Santo António, Lisboa",3.225.000 €,4 quartos,Área bruta 346 m²,"38,7185488","-9,1541898","Piscina, Com elevador, Com garagem",T4,0,0,4,4,3225000,346,3,1,38.7185488,-9.1541898,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0,94.0,34.0
514,514,"Apartamento T3 na Rua Engenheiro Ferry Borges, Carnide, Lisboa",529.000 €,3 quartos,Área bruta 135 m²,"38,76824","-9,18508","Com elevador, Com garagem",T3,0,0,3,3,529000,135,2,1,38.76824,-9.18508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,6.0,16.0
515,515,"Apartamento T3 em Avenidas Novas, Lisboa",1.320.000 €,3 quartos,Área bruta 121 m²,"38,74052","-9,14882","Com elevador, Com garagem",T3,0,0,3,3,1320000,121,2,1,38.74052,-9.14882,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,54.0,45.0
518,518,"Apartamento T2 na Avenida da República, Avenidas Novas, Lisboa",790.000 €,2 quartos,Área bruta 100 m²,"38,74052","-9,14609","Piscina, Com elevador, Com garagem",T2,0,0,2,2,790000,100,3,1,38.74052,-9.14609,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,48.0,36.0
520,520,"Apartamento T3 em Estrela, Lisboa",1.285.000 €,3 quartos,Área bruta 181 m²,"38,7045084","-9,1643561","Com elevador, Com garagem",T3,0,0,3,3,1285000,181,2,1,38.7045084,-9.1643561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,36.0,21.0
521,521,"Apartamento T4 na Rua Sarmento de Beires, Areeiro, Lisboa",890.000 €,4 quartos,Área útil 226 m²,"38,7430406","-9,1295608","Com elevador, Com garagem",T4,0,0,4,4,890000,226,2,1,38.7430406,-9.1295608,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,17.0,26.0
522,522,"Apartamento T1 em São Vicente, Lisboa",295.000 €,1 quarto,Área bruta 38 m²,"38,717289","-9,119668", ,T1,0,0,1,1,295000,38,0,0,38.717289,-9.119668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,32.0,13.0
523,523,"Apartamento T2+1 na Rua do Conde de Redondo, Santo António, Lisboa",370.000 €,2 quartos,Área bruta 70 m²,"38,72534","-9,14625", ,T2+1,1,1,2,3,370000,70,0,0,38.72534,-9.14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16.0,83.0,34.0
525,525,"Moradia T9 Duplex na Rua do Sítio Ao Casalinho da Ajuda, Ajuda, Lisboa",595.500 €,9 quartos,Área bruta 174 m²,"38,71128","-9,19281", ,T9,0,0,9,9,595500,174,0,0,38.71128,-9.19281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.0,26.0
526,526,"Apartamento T2 em Arroios, Lisboa",179.000 €,2 quartos,Área bruta 107 m²,"38,72332","-9,132392", ,T2,0,0,2,2,179000,107,0,0,38.72332,-9.132392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,67.0,33.0
527,527,"Apartamento T2 em São Vicente, Lisboa",330.000 €,2 quartos,Área bruta 58 m²,"38,717688","-9,123875", ,T2,0,0,2,2,330000,58,0,0,38.717688,-9.123875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.0,44.0,20.0
531,531,"Apartamento T4 em Travessa Carlo Paggi, São Domingos de Benfica, Lisboa",1.050.000 €,4 quartos,Área bruta 250 m²,"38,74676","-9,18096","Com elevador, Com garagem",T4,0,0,4,4,1050000,250,2,1,38.74676,-9.18096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,24.0
532,532,"Apartamento T1 na Rua Abade Faria, Areeiro, Lisboa",149.900 €,1 quarto,Área bruta 28 m²,"38,74079","-9,13098", ,T1,0,0,1,1,149900,28,0,0,38.74079,-9.13098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,21.0,31.0
533,533,"Apartamento T1 na Rua Capitão Leitão, Marvila, Lisboa",235.000 €,1 quarto,Área útil 37 m²,"38,73914","-9,10519", ,T1,0,0,1,1,235000,37,0,0,38.73914,-9.10519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,6.0,10.0
535,535,"Apartamento T2 Duplex em Misericórdia, Lisboa",750.000 €,2 quartos,Área bruta 120 m²,"38,710944","-9,1501852",Com elevador,T2,0,0,2,2,750000,120,1,1,38.710944,-9.1501852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,96.0,31.0
536,536,"Apartamento T6 em Avenidas Novas, Lisboa",2.735.040 €,6 quartos,Área bruta 559 m²,"38,7442776","-9,1598939","De luxo, Com elevador, Com garagem",T6,0,0,6,6,2735040,559,3,1,38.7442776,-9.1598939,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,49.0,47.0
539,539,"Apartamento T2+1 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 111 m²,"38,74657","-9,17989", ,T2+1,1,1,2,3,399900,111,0,0,38.74657,-9.17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,23.0
544,544,"Moradia T10 em Areeiro, Lisboa",5.000.000 €,10 quartos,Área bruta 422 m²,"38,7415352","-9,126168",De luxo,T10,0,0,10,10,5000000,422,1,1,38.7415352,-9.126168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,12.0,24.0
546,546,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,7178012","-9,1224841", ,T2,0,0,2,2,399900,60,0,0,38.7178012,-9.1224841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,35.0,17.0
547,547,"Apartamento T2 Triplex em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 125 m²,"38,709441","-9,159907",Com elevador,T2,0,0,2,2,1180000,125,1,1,38.709441,-9.159907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,60.0,27.0
548,548,"Apartamento T3 em Santa Maria Maior, Lisboa",999.500 €,3 quartos,Área bruta 140 m²,"38,711501","-9,137461",Com elevador,T3,0,0,3,3,999500,140,1,1,38.711501,-9.137461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,89.0,24.0
549,549,"Apartamento T4 na Avenida Duque de Loulé, Santo António, Lisboa",888.888 €,4 quartos,Área bruta 172 m²,"38,718006","-9,144335",Com elevador,T4,0,0,4,4,888888,172,1,1,38.718006,-9.144335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.0,111.0,38.0
551,551,"Palacete T7 na Rua Cecílio de Sousa, Misericórdia, Lisboa",5.800.000 €,7 quartos,Área bruta 685 m²,"38,71538","-9,14998","De luxo, Piscina, Com elevador",T7,0,0,7,7,5800000,685,3,1,38.71538,-9.14998,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0,105.0,37.0
553,553,"Apartamento T2 na Rua Elina Guimarães, Santa Clara, Lisboa",279.000 €,2 quartos,Área bruta 110 m²,"38,7831361","-9,1625198","Com elevador, Com garagem",T2,0,0,2,2,279000,110,2,1,38.7831361,-9.1625198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,7.0,11.0
558,558,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área útil 41 m²,"38,75396","-9,20066", ,T1,0,0,1,1,269900,41,0,0,38.75396,-9.20066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,9.0,19.0
559,559,"Apartamento T3 em Campolide, Lisboa",1.290.000 €,3 quartos,Área bruta 147 m²,"38,7254307044","-9,1601257576","Com elevador, Com garagem",T3,0,0,3,3,1290000,147,2,1,38.7254307044,-9.1601257576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,56.0,27.0
560,560,"Apartamento T2 em Largo do Casal Vistoso, Areeiro, Lisboa",485.000 €,2 quartos,Área bruta 105 m²,"38,74289","-9,13151","Com elevador, Com garagem",T2,0,0,2,2,485000,105,2,1,38.74289,-9.13151,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,21.0,29.0
561,561,"Apartamento T3 na Rua Helena Vaz da Silva, Lumiar, Lisboa",485.000 €,3 quartos,Área bruta 138 m²,"38,77316","-9,15284","Com elevador, Com garagem",T3,0,0,3,3,485000,138,2,1,38.77316,-9.15284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,10.0,17.0
562,562,"Apartamento T2 em Campo de Ourique, Lisboa",680.000 €,2 quartos,Área bruta 100 m²,"38,716594","-9,165293", ,T2,0,0,2,2,680000,100,0,0,38.716594,-9.165293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,51.0,24.0
563,563,"Apartamento T5 em Azinhaga das Travessas, Lumiar, Lisboa",1.390.000 €,5 quartos,Área bruta 509 m²,"38,77265","-9,17185","Com elevador, Com garagem",T5,0,0,5,5,1390000,509,2,1,38.77265,-9.17185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,10.0,17.0
564,564,"Apartamento T3 na Rua do Poço dos Negros, Misericórdia, Lisboa",650.000 €,3 quartos,Área bruta 124 m²,"38,71016","-9,15108", ,T3,0,0,3,3,650000,124,0,0,38.71016,-9.15108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,94.0,29.0
565,565,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",995.000 €,3 quartos,Área bruta 154 m²,"38,7197221","-9,1368962",Com elevador,T3,0,0,3,3,995000,154,1,1,38.7197221,-9.1368962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,101.0,32.0
566,566,"Apartamento T3 em Estrela, Lisboa",995.000 €,3 quartos,Área bruta 130 m²,"38,70627","-9,16753", ,T3,0,0,3,3,995000,130,0,0,38.70627,-9.16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,25.0
568,568,"Apartamento T3 na Rua Engenheiro Nobre Guedes, Benfica, Lisboa",450.000 €,3 quartos,Área bruta 124 m²,"38,74656","-9,20581",Com elevador,T3,0,0,3,3,450000,124,1,1,38.74656,-9.20581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,14.0
569,569,"Apartamento T1 em Travessa da Horta Navia, Estrela, Lisboa",485.000 €,1 quarto,Área bruta 64 m²,"38,7097","-9,17223",Com elevador,T1,0,0,1,1,485000,64,1,1,38.7097,-9.17223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.0,26.0
