,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
1079,1079,"Apartamento T2 na Rua de São João da Mata, Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 118 m²,"38,7094499","-9,1599061",Estrela,Com elevador
1080,1080,"Duplex T3 na Rua Rodrigo da Fonseca, Santo António, Lisboa",2.950.000 €,3 quartos,Área bruta 270 m²,"38,7222","-9,15278",Santo António,"De luxo, Com elevador, Com garagem"
1081,1081,"Apartamento T2 Duplex em Misericórdia, Lisboa",1.300.000 €,2 quartos,Área bruta 213 m²,"38,7111501","-9,1490905",Misericórdia,Com elevador
1082,1082,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.208.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
1083,1083,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área útil 49 m²,"38,70627","-9,16753",Estrela, 
1084,1084,"Apartamento T1 em Santa Maria Maior, Lisboa",700.000 €,1 quarto,Área bruta 68 m²,"38,7149327764","-9,1414833069",Santa Maria Maior,Com elevador
1085,1085,"Apartamento T2 na Rua da Conceição, Santa Maria Maior, Lisboa",890.000 €,2 quartos,Área bruta 104 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1086,1086,"Apartamento T2 em Campolide, Lisboa",790.000 €,2 quartos,Área bruta 110 m²,"38,7250944","-9,1602711",Campolide,"Com elevador, Com garagem"
1087,1087,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",995.000 €,3 quartos,Área bruta 148 m²,"38,70627","-9,16753",Estrela, 
1088,1088,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.500.000 €,3 quartos,Área bruta 170 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1089,1089,"Apartamento T4 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.720.000 €,4 quartos,Área bruta 177 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1090,1090,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,Área útil 63 m²,C.E.: Propriedade isenta,"38,71779","-9,12244",São Vicente,Rés do chão
1091,1091,"Apartamento T4 Triplex na Avenida Casal Ribeiro, Arroios, Lisboa",950.000 €,4 quartos,Área bruta 150 m²,"38,73229","-9,14209",Arroios,Com elevador
1092,1092,"Apartamento T1 em Campo de Ourique, Lisboa",699.000 €,1 quarto,Área bruta 102 m²,"38,7154897","-9,1679303",Campo de Ourique,Com garagem
1093,1093,"Apartamento T3 em Marvila, Lisboa",635.000 €,3 quartos,Área bruta 126 m²,"38,7757146968","-9,1076739646",Marvila,Com garagem
1094,1094,"Apartamento T2 em Calçada da Quintinha, Campolide, Lisboa",650.000 €,2 quartos,Área bruta 109 m²,"38,72582","-9,16885",Campolide,Com elevador
1095,1095,"Apartamento T2 na Rua da Conceição, Santa Maria Maior, Lisboa",810.000 €,2 quartos,Área bruta 83 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1096,1096,"Apartamento na Rua António Nobre, São Domingos de Benfica, Lisboa",429.900 €,Área útil 118 m²,C.E.: E,"38,74657","-9,17989",São Domingos de Benfica, 
1097,1097,"Apartamento T4 na Avenida 24 de Julho, Misericórdia, Lisboa",4.100.000 €,4 quartos,Área bruta 423 m²,"38,70677","-9,15055",Misericórdia,De luxo
1098,1098,"Apartamento T4 na Avenida Casal Ribeiro, Arroios, Lisboa",850.000 €,4 quartos,Área bruta 133 m²,"38,7325588","-9,1428531",Arroios,Com elevador
1099,1099,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,Área bruta 55 m²,C.E.: Propriedade isenta,"38,7178006","-9,1225126",São Vicente, 
1100,1100,"Apartamento T2 em Estrela, Lisboa",990.000 €,2 quartos,Área bruta 132 m²,"38,7075205","-9,1555982",Estrela,"Rés do chão, Com elevador"
1101,1101,"Apartamento T2 na Rua da Junqueira, Belém, Lisboa",1.200.000 €,2 quartos,Área bruta 131 m²,"38,6979942","-9,208573",Belém,"Com elevador, Com garagem"
1102,1102,"Apartamento T1 em Campolide, Lisboa",750.000 €,1 quarto,Área útil 59 m²,"38,7371720224","-9,1687881947",Campolide,"Com elevador, Com garagem"
1103,1103,"Apartamento T2 em São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área útil 67 m²,"38,74657","-9,17989",São Domingos de Benfica, 
1104,1104,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,Área bruta 63 m²,C.E.: Propriedade isenta,"38,71944","-9,12414",São Vicente,Rés do chão
1105,1105,"Apartamento T3 na Rua Doutor Rafael Duque, Benfica, Lisboa",489.900 €,3 quartos,Área bruta 95 m²,"38,7534785","-9,1970569",Benfica,Com elevador
1106,1106,"Apartamento T0 na Rua da Conceição, Santa Maria Maior, Lisboa",300.000 €,Área bruta 30 m²,C.E.: B-,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1107,1107,"Apartamento T3 em Lumiar, Lisboa",835.000 €,3 quartos,Área útil 123 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1108,1108,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,Área bruta 40 m²,C.E.: Propriedade isenta,"38,7178006","-9,1225126",São Vicente,Rés do chão
1109,1109,"Apartamento T3 em Marvila, Lisboa",670.000 €,3 quartos,Área bruta 126 m²,"38,7757146968","-9,1076739646",Marvila,Com garagem
1110,1110,"Apartamento T0 na Rua Gilberto Rola, Alcântara, Lisboa",290.000 €,Área bruta 46 m²,C.E.: B,"38,70466","-9,182513",Alcântara,Rés do chão
1111,1111,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,Área bruta 55 m²,C.E.: Propriedade isenta,"38,7178006","-9,1225126",São Vicente, 
1112,1112,"Apartamento T5 em Estrela, Lisboa",700.000 €,5 quartos,Área bruta 154 m²,"38,71255","-9,156075",Estrela,Com elevador
1113,1113,"Apartamento T2 na Rua Nova do Loureiro, Misericórdia, Lisboa",700.500 €,2 quartos,Área bruta 77 m²,"38,7124245","-9,146667528",Misericórdia, 
1114,1114,"Apartamento T2 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 70 m²,"38,73931","-9,16344",São Domingos de Benfica,"Rés do chão, Com elevador"
1115,1115,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 75 m²,"38,71779","-9,12244",São Vicente, 
1116,1116,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.420.000 €,3 quartos,Área bruta 156 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1117,1117,"Apartamento T2 em Calçada do Menino Deus, Santa Maria Maior, Lisboa",385.000 €,2 quartos,Área útil 55 m²,"38,71357","-9,13099",Santa Maria Maior, 
1118,1118,"Apartamento T3 na Rua Capitão Afonso Pala, Estrela, Lisboa",918.000 €,3 quartos,Área bruta 129 m²,"38,70971","-9,17162",Estrela,"Com elevador, Com garagem"
1119,1119,"Apartamento na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,Área útil 63 m²,C.E.: Propriedade isenta,"38,71781","-9,12247",São Vicente, 
1120,1120,"Apartamento T2 em São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 47 m²,"38,7195647","-9,1240101",São Vicente, 
1121,1121,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 45 m²,"38,7177917","-9,1224923",São Vicente, 
1122,1122,"Apartamento T2 Duplex na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 77 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
1123,1123,"Apartamento T1 na Rua de São Lázaro, Arroios, Lisboa",190.000 €,1 quarto,Área bruta 33 m²,"38,7195025","-9,1378324",Arroios, 
1124,1124,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 77 m²,"38,71779","-9,12244",São Vicente, 
1125,1125,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.383.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
1126,1126,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.166.000 €,3 quartos,Área bruta 145 m²,"38,72582","-9,16885",Campolide,Com elevador
1127,1127,"Apartamento T1+2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área útil 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
1128,1128,"Apartamento em São Domingos de Benfica, Lisboa",980.000 €,C.E.: G,Unknown,"38,74445","-9,17845",São Domingos de Benfica, 
1129,1129,"Apartamento T2 em São Vicente, Lisboa",415.000 €,2 quartos,Área bruta 79 m²,"38,7158149","-9,129592",São Vicente, 
1130,1130,"Apartamento T1+1 na Rua de São Ciro, Estrela, Lisboa",149.900 €,1 quarto,Área bruta 35 m²,"38,71225","-9,16162",Estrela, 
1131,1131,"Apartamento T2 em Campolide, Lisboa",350.000 €,2 quartos,Área bruta 75 m²,"38,7283088232","-9,1656040633",Campolide, 
1132,1132,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 64 m²,"38,71779","-9,12244",São Vicente, 
1133,1133,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",810.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
1134,1134,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 47 m²,"38,71779","-9,12244",São Vicente, 
1135,1135,"Apartamento T1 em Alvalade, Lisboa",480.000 €,1 quarto,Área útil 52 m²,"38,7557817","-9,1495286",Alvalade,"Com elevador, Com garagem"
1136,1136,"Apartamento T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",429.900 €,3 quartos,Área útil 72 m²,"38,74677","-9,169",São Domingos de Benfica, 
1137,1137,"Apartamento T0 em Beco do Loureiro, Santa Maria Maior, Lisboa",119.000 €,Área bruta 18 m²,C.E.: D,"38,71241","-9,12886",Santa Maria Maior,Rés do chão
1138,1138,"Apartamento T3 na Rua Alexandre Braga, Arroios, Lisboa",535.000 €,3 quartos,Área bruta 113 m²,"38,73073","-9,13894",Arroios,"Rés do chão, Com elevador"
1139,1139,"Apartamento T1 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",380.000 €,1 quarto,Área bruta 54 m²,"38,73221","-9,13286",Arroios, 
1140,1140,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 254 m²,"38,6974656","-9,1959751",Belém,"De luxo, Com garagem"
1141,1141,"Apartamento T3 em Travessa da Escola Araújo, Arroios, Lisboa",535.000 €,3 quartos,Área bruta 113 m²,"38,72963","-9,14003",Arroios,"Rés do chão, Com elevador"
1142,1142,"Apartamento T2 na Rua Tomás de Anunciação, Campo de Ourique, Lisboa",429.900 €,2 quartos,Área bruta 70 m²,"38,71561","-9,16516",Campo de Ourique, 
1143,1143,"Apartamento T0 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",395.000 €,Área bruta 68 m²,C.E.: B-,"38,73221","-9,13286",Arroios,Rés do chão
1144,1144,"Apartamento T1 na Avenida Gomes Pereira, Benfica, Lisboa",319.000 €,1 quarto,Área bruta 65 m²,"38,74657","-9,19804",Benfica,"Com elevador, Com garagem"
1145,1145,"Apartamento T2 na Rua Lopes, Penha de França, Lisboa",284.000 €,2 quartos,Área bruta 82 m²,"38,72733","-9,12204",Penha de França,Rés do chão
1146,1146,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,Com elevador
1147,1147,"Apartamento T4 em Lumiar, Lisboa",795.000 €,4 quartos,Área bruta 255 m²,"38,7749432165","-9,1514829731",Lumiar,"Com elevador, Com garagem"
1148,1148,"Apartamento T4 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área bruta 78 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1149,1149,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
1150,1150,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.066.000 €,3 quartos,Área bruta 170 m²,"38,72582","-9,16885",Campolide,Com elevador
1151,1151,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71779","-9,12244",São Vicente, 
1152,1152,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área útil 118 m²,"38,74657","-9,17989",São Domingos de Benfica, 
1153,1153,"Apartamento T2+1 na Rua Joaquim Casimiro, Estrela, Lisboa",479.000 €,2 quartos,Área bruta 80 m²,"38,70581","-9,16705",Estrela, 
1154,1154,"Apartamento T1 em Misericórdia, Lisboa",115.000 €,1 quarto,Área bruta 40 m²,"38,7096523452","-9,1497176886",Misericórdia, 
1155,1155,"Apartamento na Avenida Gomes Pereira, Benfica, Lisboa",329.900 €,Área bruta 64 m²,C.E.: Propriedade isenta,"38,74657","-9,19804",Benfica,"Com elevador, Com garagem"
1156,1156,"Apartamento T1 em Alvalade, Lisboa",530.000 €,1 quarto,Área útil 80 m²,"38,7557817","-9,1495286",Alvalade,"Com elevador, Com garagem"
1157,1157,"Apartamento T1 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",349.000 €,1 quarto,Área bruta 53 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
1158,1158,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.142.000 €,3 quartos,Área bruta 170 m²,"38,72582","-9,16885",Campolide,Com elevador
1159,1159,"Apartamento T2+1 em Santa Maria Maior, Lisboa",330.000 €,2 quartos,Área bruta 67 m²,"38,7128737","-9,1414957",Santa Maria Maior, 
1160,1160,"Apartamento T2 em Arroios, Lisboa",660.000 €,2 quartos,Área bruta 105 m²,"38,7332","-9,139678",Arroios, 
1161,1161,"Apartamento T1 em São Vicente, Lisboa",270.000 €,1 quarto,Área bruta 50 m²,"38,7140547","-9,1253404",São Vicente,Rés do chão
1162,1162,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 70 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1163,1163,"Apartamento T2 em São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área útil 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
1164,1164,"Apartamento T4 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.700.000 €,4 quartos,Área bruta 177 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1165,1165,"Apartamento T4 na Rua dos Correeiros, Santa Maria Maior, Lisboa",1.000.000 €,4 quartos,Área bruta 130 m²,"38,71059","-9,13731",Santa Maria Maior, 
1166,1166,"Apartamento T2 em São Vicente, Lisboa",280.000 €,2 quartos,Área bruta 50 m²,"38,7207992977","-9,1242551454",São Vicente, 
1167,1167,"Apartamento T3 em Lumiar, Lisboa",820.000 €,3 quartos,Área útil 123 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1168,1168,"Apartamento T2 em Estrela, Lisboa",845.000 €,2 quartos,Área útil 112 m²,"38,7056727","-9,1691901",Estrela,"Com elevador, Com garagem"
1169,1169,"Apartamento T2+1 na Rua Alexandre Braga, Arroios, Lisboa",470.000 €,2 quartos,Área bruta 173 m²,"38,73073","-9,13894",Arroios,Com elevador
1170,1170,"Apartamento T1 na Rua Camilo Castelo Branco, Santo António, Lisboa",990.000 €,1 quarto,Área bruta 86 m²,"38,72491","-9,14772",Santo António,"Rés do chão, Com elevador, Com garagem"
1171,1171,"Duplex T2 em Campo Grande, Alvalade, Lisboa",925.000 €,2 quartos,Área bruta 104 m²,"38,7488151","-9,1487613",Alvalade,"Piscina, Com elevador"
1172,1172,"Apartamento T1 na Rua de Santa Marta, Santo António, Lisboa",310.000 €,1 quarto,Área bruta 45 m²,"38,72717","-9,14769",Santo António,Com elevador
1173,1173,"Apartamento T4 em São Domingos de Benfica, Lisboa",399.900 €,4 quartos,Área bruta 100 m²,"38,746399","-9,178838",São Domingos de Benfica, 
1174,1174,"Apartamento T3 em Marvila, Lisboa",655.000 €,3 quartos,Área bruta 126 m²,"38,7757146968","-9,1076739646",Marvila,Com garagem
1175,1175,"Apartamento T4 em Belém, Lisboa",2.125.000 €,4 quartos,Área bruta 281 m²,"38,710654","-9,207782",Belém,"De luxo, Vista para mar, Com elevador, Com garagem"
1176,1176,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.277.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
1177,1177,"Apartamento T1 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",341.000 €,1 quarto,Área bruta 43 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
1178,1178,"Apartamento T1 em São Domingos de Benfica, Lisboa",351.000 €,1 quarto,Área bruta 50 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
1179,1179,"Apartamento T2 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 81 m²,"38,73931","-9,16344",São Domingos de Benfica,"Rés do chão, Com elevador"
1180,1180,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 179 m²,"38,6978255","-9,1920959",Belém,De luxo
1181,1181,"Apartamento T1 em Travessa da Horta Navia, Estrela, Lisboa",460.000 €,1 quarto,Área bruta 65 m²,"38,7097","-9,17223",Estrela,Com elevador
1182,1182,"Penthouse T1 em Travessa da Palmeira, Misericórdia, Lisboa",590.000 €,1 quarto,Área bruta 53 m²,"38,7141","-9,15037",Misericórdia,Com elevador
1183,1183,"Apartamento T2 em Estrela, Lisboa",920.000 €,2 quartos,Área útil 131 m²,"38,7056727","-9,1691901",Estrela,"Com elevador, Com garagem"
1184,1184,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.210.000 €,2 quartos,Área bruta 134 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1185,1185,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,3 quartos,Área bruta 12 m²,"38,70912","-9,16602",Estrela,"Piscina, Com elevador, Com garagem"
1186,1186,"Apartamento T4 em São Domingos de Benfica, Lisboa",365.000 €,4 quartos,Área bruta 96 m²,"38,7443599","-9,1747119",São Domingos de Benfica,"Último andar, Com elevador"
1187,1187,"Apartamento T1 em Alvalade, Lisboa",550.000 €,1 quarto,Área útil 62 m²,"38,7555542","-9,1500818",Alvalade,"Com elevador, Com garagem"
1188,1188,"Apartamento T3 em Parque das Nações, Lisboa",2.100.000 €,3 quartos,Área bruta 162 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Com elevador"
1189,1189,"Moradia T5 Triplex em Campolide, Lisboa",2.990.000 €,5 quartos,Área bruta 278 m²,"38,7258899","-9,1636308",Campolide,De luxo
1190,1190,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
1191,1191,"Apartamento na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,C.E.: D,Unknown,"38,74677","-9,169",São Domingos de Benfica, 
1192,1192,"Apartamento T2 na Rua David de Sousa, Areeiro, Lisboa",790.000 €,2 quartos,Área bruta 125 m²,"38,74383","-9,14203",Areeiro,"Rés do chão, Com elevador"
1193,1193,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 47 m²,"38,7178006","-9,1225126",São Vicente, 
1194,1194,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
1195,1195,"Apartamento T11 em Santa Maria Maior, Lisboa",3.800.000 €,11 quartos,Área bruta 500 m²,"38,7147199123","-9,1323592052",Santa Maria Maior,"De luxo, Piscina"
1196,1196,"Apartamento T2 na Rua do Cruzeiro, Alcântara, Lisboa",389.000 €,2 quartos,Área bruta 91 m²,"38,70608","-9,18831",Alcântara, 
1197,1197,"Apartamento na Rua de São Lázaro, Arroios, Lisboa",190.000 €,Área bruta 41 m²,C.E.: D,"38,7195377","-9,1378229",Arroios, 
1198,1198,"Apartamento T1 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",590.000 €,1 quarto,Área bruta 58 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1199,1199,"Apartamento T1 em Parque das Nações, Lisboa",675.000 €,1 quarto,Área útil 89 m²,"38,7743683","-9,0975919",Parque das Nações, 
1200,1200,"Apartamento na Rua Passos Manuel, Arroios, Lisboa",339.500 €,C.E.: D,Unknown,"38,73121","-9,13677",Arroios,Com elevador
1201,1201,"Apartamento T3 na Rua Professor Mário Chicó, Lumiar, Lisboa",390.000 €,3 quartos,Área bruta 95 m²,"38,76221","-9,16891",Lumiar, 
1202,1202,"Apartamento T1 na Avenida dos Combatentes, Avenidas Novas, Lisboa",450.000 €,1 quarto,Área bruta 53 m²,"38,7372473412","-9,1591536999",Avenidas Novas,"Piscina, Com elevador"
1203,1203,"Apartamento T4 na Rua do Terreirinho, Santa Maria Maior, Lisboa",410.000 €,4 quartos,Área bruta 97 m²,"38,71676","-9,13433",Santa Maria Maior, 
1204,1204,"Apartamento T2 em Estrela, Lisboa",905.000 €,2 quartos,Área útil 131 m²,"38,7056727","-9,1691901",Estrela,"Rés do chão, Com elevador, Com garagem"
1205,1205,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
1206,1206,"Apartamento T4 na Rua do Triângulo Vermelho, Penha de França, Lisboa",400.000 €,4 quartos,Área bruta 140 m²,"38,7242159","-9,1305756",Penha de França, 
1207,1207,"Apartamento T2 em Estrela, Lisboa",815.000 €,2 quartos,Área útil 103 m²,"38,7056727","-9,1691901",Estrela,"Rés do chão, Com elevador, Com garagem"
1208,1208,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área útil 50 m²,"38,73121","-9,13677",Arroios,Com elevador
1209,1209,"Apartamento T2 em São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 82 m²,"38,73931","-9,16344",São Domingos de Benfica,"Rés do chão, Com elevador"
1210,1210,"Apartamento T3 Triplex em Santa Maria Maior, Lisboa",525.000 €,3 quartos,Área bruta 111 m²,"38,7124610893","-9,1345819831",Santa Maria Maior, 
1211,1211,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71781","-9,12247",São Vicente, 
1212,1212,"Apartamento T3 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",810.000 €,3 quartos,Área bruta 126 m²,"38,73221","-9,13286",Arroios, 
1213,1213,"Estúdio T0 em Arroios, Lisboa",370.000 €,Área útil 41 m²,C.E.: C,"38,7330339","-9,1435864",Arroios,Rés do chão
1214,1214,"Apartamento T1 em Misericórdia, Lisboa",200.000 €,1 quarto,Área bruta 40 m²,"38,7101084","-9,149715",Misericórdia, 
1215,1215,"Apartamento T2 na Rua da Conceição, Santa Maria Maior, Lisboa",860.000 €,2 quartos,Área bruta 94 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1216,1216,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,7177917","-9,1224923",São Vicente, 
1217,1217,"Apartamento T1 em Praça do Chile, Arroios, Lisboa",380.000 €,1 quarto,Área bruta 48 m²,"38,73341","-9,13456",Arroios,Com elevador
1218,1218,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 77 m²,"38,71779","-9,12244",São Vicente, 
1219,1219,"Apartamento T1 em São Vicente, Lisboa",299.900 €,1 quarto,Área útil 63 m²,"38,7177011","-9,1220789",São Vicente, 
1220,1220,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",429.900 €,2 quartos,Área bruta 60 m²,"38,7469","-9,16871",São Domingos de Benfica, 
1221,1221,"Apartamento T0 na Rua da Conceição, Santa Maria Maior, Lisboa",290.000 €,Área bruta 30 m²,C.E.: B-,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1222,1222,"Apartamento T2 em Campolide, Lisboa",730.000 €,2 quartos,Área bruta 93 m²,"38,7253576164","-9,1612404585",Campolide,"Com elevador, Com garagem"
1223,1223,"Apartamento T1 em Calçada do Menino Deus, Santa Maria Maior, Lisboa",215.000 €,1 quarto,Área útil 30 m²,"38,71357","-9,13099",Santa Maria Maior, 
1224,1224,"Apartamento T2 na Rua Filipe da Mata, Avenidas Novas, Lisboa",339.000 €,2 quartos,Área bruta 75 m²,"38,74128","-9,16167",Avenidas Novas,Rés do chão
1225,1225,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.270.000 €,2 quartos,Área bruta 134 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1226,1226,"Apartamento T0 na Rua das Olarias, São Vicente, Lisboa",187.000 €,Área útil 26 m²,C.E.: D,"38,71843","-9,1341",São Vicente, 
1227,1227,"Apartamento T2 em Misericórdia, Lisboa",280.000 €,2 quartos,Área bruta 40 m²,"38,713214","-9,146674",Misericórdia, 
1228,1228,"Apartamento T2 na Rua Gilberto Rola, Alcântara, Lisboa",590.000 €,2 quartos,Área bruta 98 m²,"38,70466","-9,182513",Alcântara,Rés do chão
1229,1229,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 65 m²,"38,71944","-9,12414",São Vicente, 
1230,1230,"Apartamento T2 na Rua Angelina Vidal, Penha de França, Lisboa",299.900 €,2 quartos,Área bruta 60 m²,"38,72301","-9,13139",Penha de França, 
1231,1231,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",840.000 €,2 quartos,Área bruta 141 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
1232,1232,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",560.000 €,1 quarto,Área bruta 58 m²,"38,70627","-9,16753",Estrela,Com elevador
1233,1233,"Apartamento T1 em São Domingos de Benfica, Lisboa",349.000 €,1 quarto,Área bruta 53 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
1234,1234,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.349.000 €,3 quartos,Área bruta 156 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1235,1235,"Apartamento T4 em Ajuda, Lisboa",850.000 €,4 quartos,Área útil 200 m²,"38,7028417","-9,1965708",Ajuda,Rés do chão
1236,1236,"Apartamento T3 em Misericórdia, Lisboa",895.000 €,3 quartos,Área bruta 163 m²,"38,7107296975","-9,1453750047",Misericórdia, 
1237,1237,"Apartamento T3 em Lumiar, Lisboa",810.000 €,3 quartos,Área útil 128 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1238,1238,"Duplex T1 em São Vicente, Lisboa",240.000 €,1 quarto,Área bruta 50 m²,"38,71435","-9,12838",São Vicente, 
