,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
545,545,"Loft T1 em Misericórdia, Lisboa",990.000 €,1 quarto,Área bruta 232 m²,"38,7108727","-9,147001",Misericórdia,Com garagem
546,546,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,7178012","-9,1224841",São Vicente, 
547,547,"Apartamento T2 Triplex em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 125 m²,"38,709441","-9,159907",Estrela,Com elevador
548,548,"Apartamento T3 em Santa Maria Maior, Lisboa",999.500 €,3 quartos,Área bruta 140 m²,"38,711501","-9,137461",Santa Maria Maior,Com elevador
549,549,"Apartamento T4 na Avenida Duque de Loulé, Santo António, Lisboa",888.888 €,4 quartos,Área bruta 172 m²,"38,718006","-9,144335",Santo António,Com elevador
550,550,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.425.000 €,4 quartos,Área bruta 281 m²,"38,71051","-9,20843",Belém,De luxo
551,551,"Palacete T7 na Rua Cecílio de Sousa, Misericórdia, Lisboa",5.800.000 €,7 quartos,Área bruta 685 m²,"38,71538","-9,14998",Misericórdia,"De luxo, Piscina, Com elevador"
552,552,"Apartamento T1 em Estrela, Lisboa",470.000 €,1 quarto,Área bruta 55 m²,"38,70627","-9,16753",Estrela, 
553,553,"Apartamento T2 na Rua Elina Guimarães, Santa Clara, Lisboa",279.000 €,2 quartos,Área bruta 110 m²,"38,7831361","-9,1625198",Santa Clara,"Com elevador, Com garagem"
555,555,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",289.900 €,1 quarto,Área bruta 50 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
556,556,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área útil 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
557,557,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",845.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
558,558,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área útil 41 m²,"38,75396","-9,20066",Benfica, 
559,559,"Apartamento T3 em Campolide, Lisboa",1.290.000 €,3 quartos,Área bruta 147 m²,"38,7254307044","-9,1601257576",Campolide,"Com elevador, Com garagem"
560,560,"Apartamento T2 em Largo do Casal Vistoso, Areeiro, Lisboa",485.000 €,2 quartos,Área bruta 105 m²,"38,74289","-9,13151",Areeiro,"Com elevador, Com garagem"
561,561,"Apartamento T3 na Rua Helena Vaz da Silva, Lumiar, Lisboa",485.000 €,3 quartos,Área bruta 138 m²,"38,77316","-9,15284",Lumiar,"Com elevador, Com garagem"
562,562,"Apartamento T2 em Campo de Ourique, Lisboa",680.000 €,2 quartos,Área bruta 100 m²,"38,716594","-9,165293",Campo de Ourique, 
563,563,"Apartamento T5 em Azinhaga das Travessas, Lumiar, Lisboa",1.390.000 €,5 quartos,Área bruta 509 m²,"38,77265","-9,17185",Lumiar,"Com elevador, Com garagem"
564,564,"Apartamento T3 na Rua do Poço dos Negros, Misericórdia, Lisboa",650.000 €,3 quartos,Área bruta 124 m²,"38,71016","-9,15108",Misericórdia, 
565,565,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",995.000 €,3 quartos,Área bruta 154 m²,"38,7197221","-9,1368962",Arroios,Com elevador
566,566,"Apartamento T3 em Estrela, Lisboa",995.000 €,3 quartos,Área bruta 130 m²,"38,70627","-9,16753",Estrela, 
568,568,"Apartamento T3 na Rua Engenheiro Nobre Guedes, Benfica, Lisboa",450.000 €,3 quartos,Área bruta 124 m²,"38,74656","-9,20581",Benfica,Com elevador
569,569,"Apartamento T1 em Travessa da Horta Navia, Estrela, Lisboa",485.000 €,1 quarto,Área bruta 64 m²,"38,7097","-9,17223",Estrela,Com elevador
570,570,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
571,571,"Apartamento T3 na Rua dos Lagares D'El-Rei, Alvalade, Lisboa",740.000 €,3 quartos,Área bruta 180 m²,"38,74743","-9,13407",Alvalade,"Com elevador, Com garagem"
572,572,"Apartamento T4 na Rua do Ferragial, Misericórdia, Lisboa",1.400.000 €,4 quartos,Área bruta 234 m²,"38,7076372","-9,1420456",Misericórdia, 
573,573,"Apartamento T2 em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 118 m²,"38,7080986","-9,1586927",Estrela,Com elevador
574,574,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",840.000 €,2 quartos,Área bruta 167 m²,"38,70627","-9,16753",Estrela,Com elevador
576,576,"Apartamento T4 em Parque das Nações, Lisboa",3.300.000 €,4 quartos,Área bruta 244 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Com elevador"
577,577,"Apartamento T1 na Rua Morais Soares, Penha de França, Lisboa",295.900 €,1 quarto,Área útil 50 m²,"38,73226","-9,12932",Penha de França,Com elevador
578,578,"Apartamento T3 na Rua João Ortigão Ramos, Benfica, Lisboa",330.000 €,3 quartos,Área bruta 93 m²,"38,75622","-9,20379",Benfica,Com elevador
579,579,"Apartamento T2 em Travessa da Horta Navia, Estrela, Lisboa",590.000 €,2 quartos,Área bruta 93 m²,"38,7097","-9,17223",Estrela,Com elevador
580,580,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",810.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
581,581,"Apartamento T4 na Avenida da República, Avenidas Novas, Lisboa",1.440.000 €,4 quartos,Área bruta 249 m²,"38,74052","-9,14609",Avenidas Novas, 
582,582,"Apartamento T2 em Campolide, Lisboa",740.000 €,2 quartos,Área bruta 86 m²,"38,7265511","-9,1615645",Campolide,"Com elevador, Com garagem"
583,583,"Apartamento T3 em Arroios, Lisboa",340.000 €,3 quartos,Área bruta 75 m²,"38,7323818652","-9,1368850318",Arroios, 
584,584,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 124 m²,"38,74657","-9,17989",São Domingos de Benfica, 
585,585,"Apartamento T2 na Rua da República da Bolívia, Benfica, Lisboa",379.000 €,2 quartos,Área bruta 89 m²,"38,75342","-9,19761",Benfica,Com elevador
586,586,"Apartamento T3 Triplex na Rua Coelho da Rocha, Campo de Ourique, Lisboa",1.250.000 €,3 quartos,Área bruta 163 m²,"38,716594","-9,165293",Campo de Ourique,Com elevador
587,587,"Apartamento T4 em Arroios, Lisboa",390.000 €,4 quartos,Área útil 139 m²,"38,72332","-9,132392",Arroios, 
588,588,"Apartamento T1 na Rua Passos Manuel, Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,73121","-9,13677",Arroios, 
589,589,"Moradia T9 na Rua do Sítio Ao Casalinho da Ajuda, Ajuda, Lisboa",595.000 €,9 quartos,Área bruta 48 m²,"38,71141","-9,1921",Ajuda, 
590,590,"Apartamento T2 em Penha de França, Lisboa",650.000 €,2 quartos,Área bruta 98 m²,"38,734148","-9,128671",Penha de França,Piscina
591,591,"Apartamento T3 na Rua Gonçalves Crespo, Arroios, Lisboa",395.000 €,3 quartos,Área bruta 119 m²,"38,7273","-9,14317",Arroios, 
592,592,"Apartamento T3 em Benfica, Lisboa",489.900 €,3 quartos,Área bruta 105 m²,"38,7472436","-9,2061236",Benfica,Com elevador
593,593,"Apartamento T3 em Santo António, Lisboa",695.000 €,3 quartos,Área bruta 112 m²,"38,7242542","-9,1553595",Santo António, 
594,594,"Apartamento T2 em Santo António, Lisboa",750.000 €,2 quartos,Área bruta 94 m²,"38,727697","-9,146397",Santo António, 
595,595,"Apartamento T2 em Alcântara, Lisboa",970.000 €,2 quartos,Área bruta 145 m²,"38,7037683","-9,17816",Alcântara,Com garagem
596,596,"Apartamento T1 em São Vicente, Lisboa",210.000 €,1 quarto,Área bruta 38 m²,"38,717289","-9,119668",São Vicente, 
597,597,"Apartamento T2 em Santa Maria Maior, Lisboa",640.000 €,2 quartos,Área bruta 94 m²,"38,7092227","-9,1371124",Santa Maria Maior, 
598,598,"Apartamento T2 em Travessa da Horta Navia, Estrela, Lisboa",635.000 €,2 quartos,Área bruta 101 m²,"38,7097","-9,17223",Estrela,Com elevador
599,599,"Apartamento T2 Duplex em Travessa da Horta Navia, Estrela, Lisboa",790.000 €,2 quartos,Área bruta 99 m²,"38,7097","-9,17223",Estrela,"Vista para mar, Com elevador"
600,600,"Apartamento T2 na Rua da República da Bolívia, Benfica, Lisboa",350.000 €,2 quartos,Área útil 75 m²,"38,75337","-9,19813",Benfica,Com elevador
601,601,"Apartamento T3 na Rua Joshua Benoliel, Campo de Ourique, Lisboa",985.000 €,3 quartos,Área bruta 141 m²,"38,72076","-9,16125",Campo de Ourique,"Com elevador, Com garagem"
602,602,"Apartamento T3 em Santa Maria Maior, Lisboa",425.000 €,3 quartos,Área bruta 132 m²,"38,7146900065","-9,1341689229",Santa Maria Maior, 
603,603,"Apartamento T2 em Campolide, Lisboa",385.000 €,2 quartos,Área bruta 83 m²,"38,724218","-9,1685774",Campolide, 
604,604,"Apartamento T1+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área bruta 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
605,605,"Apartamento T3 na Rua Engenheiro Paulo de Barros, Benfica, Lisboa",489.900 €,3 quartos,Área útil 79 m²,"38,74717","-9,2062",Benfica, 
606,606,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área útil 48 m²,"38,74487","-9,17992",São Domingos de Benfica, 
607,607,"Duplex T2 na Rua Tenente Espanca, Avenidas Novas, Lisboa",1.200.000 €,2 quartos,Área bruta 140 m²,"38,73951","-9,15533",Avenidas Novas,"Com elevador, Com garagem"
608,608,"Apartamento T1 em Travessa da Palmeira, Misericórdia, Lisboa",550.000 €,1 quarto,Área bruta 53 m²,"38,71414","-9,15033",Misericórdia, 
609,609,"Apartamento T2 em São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,7466202","-9,179847",São Domingos de Benfica, 
610,610,"Apartamento T2 na Rua Jorge Amado, Marvila, Lisboa",475.000 €,2 quartos,Área bruta 99 m²,"38,7442331","-9,1216562",Marvila,"Piscina, Com elevador, Com garagem"
611,611,"Apartamento T2 em Parque das Nações, Lisboa",199.000 €,2 quartos,Área bruta 78 m²,"38,76787","-9,093761",Parque das Nações, 
612,612,"Apartamento T2 em Campo de Ourique, Lisboa",275.000 €,2 quartos,Área bruta 74 m²,"38,7154897","-9,1679303",Campo de Ourique, 
613,613,"Apartamento T4 Duplex na Rua do Guarda-Mor, Estrela, Lisboa",1.990.000 €,4 quartos,Área bruta 245 m²,"38,70753","-9,15712",Estrela, 
614,614,"Apartamento T4 na Rua Cidade do Lobito, Olivais, Lisboa",350.000 €,4 quartos,Área bruta 96 m²,"38,76561","-9,1128",Olivais, 
615,615,"Apartamento T1 em Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,7535516","-9,2005814",Benfica, 
616,616,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",750.000 €,2 quartos,Área bruta 113 m²,"38,7160226","-9,1437159",Santo António,Com elevador
617,617,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",895.000 €,2 quartos,Área bruta 126 m²,"38,7160226","-9,1437159",Santo António,Com elevador
618,618,"Apartamento T3 na Rua Capitão Afonso Pala, Estrela, Lisboa",1.002.000 €,3 quartos,Área bruta 141 m²,"38,70971","-9,17162",Estrela,"Com elevador, Com garagem"
619,619,"Apartamento T2 em Praça José Fontana, Arroios, Lisboa",927.000 €,2 quartos,Área bruta 141 m²,"38,73","-9,14463",Arroios, 
620,620,"Apartamento T3 Triplex em São Vicente, Lisboa",750.000 €,3 quartos,Área bruta 124 m²,"38,717168","-9,126775",São Vicente,Com elevador
621,621,"Apartamento T2+1 na Rua Joaquim Casimiro, Estrela, Lisboa",379.000 €,2 quartos,Área bruta 80 m²,"38,70581","-9,16705",Estrela, 
622,622,"Apartamento T2 em Estrada de Benfica, Benfica, Lisboa",299.500 €,2 quartos,Área bruta 70 m²,"38,75237","-9,20599",Benfica, 
623,623,"Moradia T4 em São Vicente, Lisboa",500.000 €,4 quartos,Área bruta 172 m²,"38,71953","-9,12084",São Vicente,Com garagem
625,625,"Apartamento T2 na Rua de Santo António da Glória, Santo António, Lisboa",575.000 €,2 quartos,Área bruta 80 m²,"38,7165958","-9,1446463",Santo António,Com elevador
626,626,"Apartamento T4 na Rua Maria Andrade, Arroios, Lisboa",359.500 €,4 quartos,Área bruta 102 m²,"38,7234","-9,13369",Arroios,Com elevador
627,627,"Apartamento T4 em Santo António, Lisboa",549.900 €,4 quartos,Área bruta 121 m²,"38,7253465767","-9,1441903055",Santo António,Com elevador
629,629,"Apartamento T2 em Misericórdia, Lisboa",1.300.000 €,2 quartos,Área bruta 213 m²,"38,7111501","-9,1490905",Misericórdia,Com garagem
630,630,"Apartamento T3 na Rua de Artilharia Um, Avenidas Novas, Lisboa",1.300.000 €,3 quartos,Área bruta 193 m²,"38,7277","-9,15908",Avenidas Novas,"Com elevador, Com garagem"
631,631,"Apartamento T2 em Praça Afrânio Peixoto, Areeiro, Lisboa",403.000 €,2 quartos,Área bruta 82 m²,"38,74466","-9,13582",Areeiro, 
632,632,"Apartamento T1 em Arroios, Lisboa",427.000 €,1 quarto,Área bruta 68 m²,"38,7316458","-9,1375968",Arroios,Com elevador
634,634,"Apartamento T3 na Rua Silva Carvalho, Campo de Ourique, Lisboa",550.000 €,3 quartos,Área bruta 141 m²,"38,7215729","-9,1608176",Campo de Ourique, 
635,635,"Apartamento T1 em Campolide, Lisboa",449.000 €,1 quarto,Área bruta 66 m²,"38,737858","-9,16764",Campolide, 
636,636,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",845.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
637,637,"Penthouse T2 na Rua Tenente Espanca, Avenidas Novas, Lisboa",1.150.000 €,2 quartos,Área bruta 119 m²,"38,73951","-9,15533",Avenidas Novas,"Com elevador, Com garagem"
638,638,"Apartamento T3 na Rua dos Fanqueiros, Santa Maria Maior, Lisboa",720.000 €,3 quartos,Área bruta 134 m²,"38,71325","-9,13688",Santa Maria Maior, 
639,639,"Apartamento T2 em Campolide, Lisboa",575.000 €,2 quartos,Área bruta 114 m²,"38,7284187391","-9,1626188426",Campolide, 
640,640,"Apartamento T3 na Avenida Dom João II, Parque das Nações, Lisboa",1.590.000 €,3 quartos,Área bruta 137 m²,"38,76241","-9,09747",Parque das Nações,"Com elevador, Com garagem"
641,641,"Moradia em Banda T9 em Ajuda, Lisboa",595.500 €,9 quartos,Área bruta 177 m²,"38,71151","-9,19231",Ajuda, 
642,642,"Moradia Isolada T4 em Belém, Lisboa",3.000.000 €,4 quartos,Área útil 331 m²,"38,6994440803","-9,2187738419",Belém,"De luxo, Com garagem"
643,643,"Apartamento T2+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área bruta 69 m²,"38,74677","-9,169",São Domingos de Benfica, 
644,644,"Apartamento T2 em Campo de Ourique, Lisboa",660.000 €,2 quartos,Área bruta 88 m²,"38,716594","-9,165293",Campo de Ourique,Com elevador
645,645,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",995.000 €,3 quartos,Área bruta 131 m²,"38,70627","-9,16753",Estrela,Com elevador
646,646,"Apartamento T1 em Largo Rafael Bordalo Pinheiro, Santa Maria Maior, Lisboa",800.000 €,1 quarto,Área útil 64 m²,"38,71149","-9,14153",Santa Maria Maior, 
